2019-06-07 19:17:27		İstanbul, Türkiye	"Devletin valisine it diyen chp adayı kimbilir vatandaşa neler yapar.....haddini bileceksin........
Gerçek ATATÜRK severlere sesleniyorum,yalandan chp liyim deyipte pkk sevicilere kanmayın.ATATÜRK'ün partisini bu kan emici yalandan chp liyim diyenlere yedirmeyin...chp adayına pkk"
2019-06-07 19:17:26		İstanbul, Türkiye	RT @esrefbey34: @medyaadami CHP demek milletin iradesine seçim öncesi sığınıp aradağını bulamadığı an hakaret etmektir. https://t.co/wOyhDL…
2019-06-07 19:17:16		Turkey	@Goksel66727190 ohaaaa demek böyle olacak chp gelince tamam o zaman oyumuz akp ye bizi çok pis ikna ettin yiğidim 😂😂😂 zeka seviyesi yüksek altroller istiyoruz eyyyyy akp duy sesimizi 🤣🤣
2019-06-07 19:17:16		Ankara	"RT @delimavi2306: İSRAİL'in Netanyahu'su, 
MISIR'ın Sisi'si, 
SURİYE'nin Esad'ı, 
SUUDİ Arabistan'ın veliaht Bin Salman'ı 

HERHALDE @RTErd…"
2019-06-07 19:17:15		Fayetteville/NorthCarolina/ABD	"RT @cemaltoptanc21: Bu ülkede CHP olmasaydı, PKK asla olmayacaktı
Bu ülkede CHP olmasaydı, FETÖ asla olmayacaktı

Zira CHP, PKK'yi rahminde…"
2019-06-07 19:17:11		İstanbul, Türkiye	RT @esrefbey34: @medyaadami CHP demek milletin iradesine seçim öncesi sığınıp aradağını bulamadığı an hakaret etmektir. https://t.co/wOyhDL…
2019-06-07 19:16:50		sakarya akyazı	RT @markaresayan: 6-7 Ekim vandalizminin müsebbibi Demirtaş’a hayranlık besleyen CHP adayının ülkenin valisine, polisine saygı göstermesi b…
2019-06-07 19:16:26		turkey	"RT @sabriisbilen: Esenler Belediye Başkanı @mt_goksu 'ya küfreden provokatör CHP Güngören İlçe Örgütü üyesi çıktı...

Yine başaramadın İmam…"
2019-06-07 19:16:25		Türkiye	CHP İstanbul Adayı’nın kendisine soru soran bir esnafa “Ukala”, “Senin beynin uyuşmuş” gibi hakaretlerinin görüntüsünü yayınlamayan @fatihportakal taraflı olduğunu bilmemize rağmen #KayıtlarıYayınlaPortakal
2019-06-07 19:16:24		Ankara, Türkiye	"@enveryan @AhmetAltunsu0 CHP İstanbul adayına, ""BAK EVLADIM"" der gibi küstahça bir duruş ve bir zavallının VİP'ten zorakki geçme küstahlığı hiç DENK DEĞİL. 🤣🤣🤣"
2019-06-07 19:16:20		Türkiye	@_R__T__E_ @1453_1071_Fatih Bak bu da Çağdaş Mustafa Kemal ciymiş hem de CHP oy veriyormuş düzene bakar mısınız millet ne hale düşmüş Çağdaş CHP nasıl CHP ise ismini değiştiriyorum hırsız CHP https://t.co/P2myxdQksR
2019-06-07 19:16:17		Bodrum, Muğla	Cumhuriyetimize, ulusumuza birlik, barış, özgürlük ve gelişme umudu vermiş bulunan  Sn. Ekrem İmamoğlu’na, CHP’li bile olsa, CHP yanlısı TV’lerde bile olsa, çok yıpranmış ve hırçınlığıyla bilinen politikacıların “destek” olamayacağı, köstek olacağı açıktır.  Gölge etmesin, yeter.
2019-06-07 19:16:10		Ordu, Türkiye	@ekrem_imamoglu Ekrem bu mu halkçılık vip diye ağlayıp sonra valimize hakaret edip sonra da bizden oy mu isteyeceksin. Yürü anca gidersin. 23 hazirandan sonra seni chp de kapı önüne koyar bu kafayla.
2019-06-07 19:15:33		Kuşadası, Türkiye	RT @rizaposaci: Geçirdiği rahatsızlık sonucu vefat eden CHP Denizli Milletvekili Kazım Arslan’a Allah’tan rahmet, ailesine ve bütün sevenle…
2019-06-07 19:15:22		Samsun, Türkiye	"RT @haciykk: CHP'nin argümanı kalmadı ve VIP savunması yaparak ""Ama Sedat Peker VIP'ten geçiyor"" diye algı yaptılar; ne alakaysa?!
Sedat Pe…"
2019-06-07 19:15:15		Caracas, Venezuela	"RT @haciykk: ""Devletiniz terörist"" diyen Ahmet Şık bugün HDP İstanbul Milletvekilli ve CHP'nin adayını destekliyor

""TC katil sürüsü"" diyen…"
2019-06-07 19:15:00		Türkiye	CHP'li Torun havalimanındaki skandalı anlattı: VIP’e almadıkları İmamoğlu Türkiye’nin kalbine girdi https://t.co/Ff10E0viEw
2019-06-07 19:14:53		Mersin, Türkiye	"İstanbul'da 35'i Selatin, 3 bin 271 Cami, 6 binden fazla okul ve 49 tane üniversite var. 
Ama CHP'ye teslim edilecek bir çakıl taşı yok ! https://t.co/M2JgJKRueD"
2019-06-07 19:14:39		Mudanya, Bursa	"RT @ulketv: CHP adayı İmamoğlu valiye küfür etti!
Soylu: Allah kimseyi güç zehirlenmesine düşürmesin https://t.co/dd6TGNzzgP"
2019-06-07 19:14:29		Mudanya, Bursa	"RT @haciykk: ""Devletiniz terörist"" diyen Ahmet Şık bugün HDP İstanbul Milletvekilli ve CHP'nin adayını destekliyor

""TC katil sürüsü"" diyen…"
2019-06-07 19:13:53		Muş, Türkiye	RT @mustafaatas: CHP İstanbul Büyükşehir Belediye Başkan Adayı Ekrem İmamoğlu’na destek verenler.. https://t.co/10bov0ZS5i
2019-06-07 19:13:37		İstanbul Türkiye	RT @sabansevinc2: Ağabeyim, CHP Denizli Milletvekili sayın #KazımArslan tüm güzel insanlar gibi beklenmedik şekilde aniden vefat etti. Çok…
2019-06-07 19:13:34		Trabzon, Türkiye	@AtlasBaylan @tselmanoglu Ak parti şikeyi akladi bir gcede yasa cikarıldı sen ne anlatiyorsun chp ve mhp de destekcjleri oldu
2019-06-07 19:13:21		Osmaniye, Türkiye	@yapan09 @yorukreis @sametcabuk @Yildiraycicek9 @DrSinanOgan Birileri CHP ye de oy topluyor sanki
